Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF)
2012-03-14,,120,45.2,23.7,27.0,17.1
2012-03-15,,125,45.7,24.4,31.3,19.4
2012-03-16,,126,45.8,19.4,22.3,16.9
2012-03-17,,124,46.3,20.8,25.9,18.1
2012-03-18,,122,46.3,14.5,21.6,0.1
2012-03-19,,121,46.3,13.6,31.5,0.9
2012-03-20,,121,46.3,17.4,20.5,15.8
2012-03-21,,118,46.3,15.3,20.1,7.9
2012-03-22,,118,46.3,12.9,23.0,1.9
2012-03-23,,117,46.3,21.6,27.1,-0.2
2012-03-24,,123,46.5,25.2,29.5,16.9
2012-03-25,,125,46.6,20.1,29.7,11.7
2012-03-26,,123,46.6,27.0,31.8,15.6
2012-03-27,,121,46.6,31.5,32.7,29.5
2012-03-28,,134,46.6,32.5,35.2,31.1
2012-03-29,,131,47.1,33.4,36.9,30.4
2012-03-30,,128,47.4,32.7,48.7,21.4
2012-03-31,,127,47.6,30.9,35.4,20.5
2012-04-01,,125,48.0,29.8,40.6,19.9
2012-04-02,,126,48.0,29.8,35.1,20.5
2012-04-03,,125,48.0,28.0,34.9,20.1
2012-04-04,,124,48.0,28.9,33.3,17.8
2012-04-05,,124,48.0,31.8,33.3,31.5
2012-04-06,,137,48.4,30.9,33.4,26.8
2012-04-07,,137,48.7,28.2,37.8,15.4
2012-04-08,,136,48.7,26.6,32.4,15.1
2012-04-09,,134,48.7,29.1,40.8,19.0
2012-04-10,,135,48.7,26.2,39.0,16.3
2012-04-11,,134,48.7,27.9,51.1,10.0
2012-04-12,,133,48.7,33.3,46.9,23.4
2012-04-13,,132,48.8,30.0,39.4,18.1
2012-04-14,,131,48.8,34.0,41.0,25.9
2012-04-15,,129,48.8,34.0,36.9,32.0
2012-04-16,,131,50.4,34.5,37.0,32.7
2012-04-17,,129,50.7,33.6,35.4,31.5
2012-04-18,,127,51.2,33.4,43.5,28.6
2012-04-19,,126,51.2,36.3,45.7,29.5
2012-04-20,,124,51.2,38.8,50.4,30.6
2012-04-21,,123,51.2,35.1,38.1,28.6
2012-04-22,,121,51.2,34.3,37.0,32.2
2012-04-23,,120,51.2,32.7,35.4,28.9
2012-04-24,,119,51.2,33.8,42.6,23.9
2012-04-25,,119,51.3,40.5,47.3,32.5
2012-04-26,,117,51.3,39.4,53.2,32.2
2012-04-27,,116,51.3,35.4,39.4,29.7
2012-04-28,,115,51.3,34.0,35.4,32.5
2012-04-29,,114,51.6,37.2,51.4,31.8
2012-04-30,,113,51.6,36.1,44.1,27.3
2012-05-01,,112,51.6,33.6,37.9,27.3
2012-05-02,,111,51.6,29.5,35.6,21.7
2012-05-03,,111,51.7,28.8,35.2,18.3
2012-05-04,,111,51.7,31.5,35.6,25.2
2012-05-05,,110,51.7,32.5,35.1,30.7
2012-05-06,,112,51.9,35.1,38.7,31.6
2012-05-07,,110,52.2,35.2,50.7,32.0
2012-05-08,,109,52.2,37.9,50.5,33.4
2012-05-09,,107,52.2,33.4,35.8,30.9
2012-05-10,,112,52.2,32.5,35.4,30.6
2012-05-11,,117,52.4,27.7,33.6,19.0
2012-05-12,,122,53.6,28.2,32.2,22.5
2012-05-13,,120,53.9,31.1,35.1,26.4
2012-05-14,,124,54.6,33.6,38.1,28.2
2012-05-15,,119,54.6,35.4,53.1,21.4
2012-05-16,,117,54.6,34.5,48.7,23.4
2012-05-17,,116,54.6,34.0,39.4,28.6
2012-05-18,,114,54.6,33.8,36.7,30.6
2012-05-19,,114,54.8,35.1,37.9,32.4
2012-05-20,,112,55.0,35.6,37.6,33.6
2012-05-21,,110,55.0,38.1,47.7,33.6
2012-05-22,,108,55.0,38.1,43.2,34.3
2012-05-23,,106,55.0,43.2,51.4,35.4
2012-05-24,,103,55.0,39.7,46.4,35.6
2012-05-25,,100,55.0,36.7,38.7,34.3
2012-05-26,,97,55.0,38.7,51.4,33.4
2012-05-27,,95,55.0,37.8,44.8,34.3
2012-05-28,,93,55.0,36.5,38.3,34.9
2012-05-29,,91,55.0,36.0,38.7,34.0
2012-05-30,,90,55.4,36.3,42.3,33.3
2012-05-31,,88,55.8,36.1,39.0,32.7
2012-06-01,,87,56.6,39.2,53.2,34.3
2012-06-02,,85,56.6,43.0,52.2,36.3
2012-06-03,,83,56.6,37.4,39.2,35.1
2012-06-04,,80,56.6,37.8,41.7,31.5
2012-06-05,,78,56.6,43.2,56.8,31.3
2012-06-06,,76,56.6,39.6,45.0,36.0
2012-06-07,,74,56.7,42.4,50.5,36.1
2012-06-08,,71,56.7,43.5,59.7,36.7
2012-06-09,,68,56.7,39.0,41.9,37.0
2012-06-10,,66,56.7,41.2,51.8,36.9
2012-06-11,,64,56.7,40.6,46.6,34.9
2012-06-12,,61,56.7,39.0,40.5,37.0
2012-06-13,,58,57.0,39.4,43.2,36.7
2012-06-14,,56,57.0,41.2,48.4,35.2
2012-06-15,,53,57.0,40.3,44.1,34.9
2012-06-16,,49,57.0,44.4,53.4,32.5
2012-06-17,,48,57.0,48.9,60.3,37.0
2012-06-18,,44,57.0,47.7,55.6,37.6
2012-06-19,,42,57.0,45.1,53.1,36.0
2012-06-20,,38,57.0,44.8,50.5,38.1
2012-06-21,,35,57.0,50.7,61.0,37.0
2012-06-22,,30,57.0,51.4,64.2,39.6
2012-06-23,,27,57.0,51.6,62.8,38.3
2012-06-24,,22,57.0,43.3,46.2,39.9
2012-06-25,,18,57.0,42.3,45.5,36.3
2012-06-26,,15,57.0,43.7,51.1,37.6
2012-06-27,,12,57.1,44.6,51.4,38.3
2012-06-28,,7,57.2,43.0,45.5,39.9
2012-06-29,,4,57.2,49.8,58.5,41.7
2012-06-30,,0,57.2,46.2,53.6,40.5
2012-07-01,,0,57.2,46.8,54.3,37.9
2012-07-02,,0,57.2,46.9,55.0,33.6
2012-07-03,,0,57.2,41.7,43.3,38.7
2012-07-04,,0,58.4,41.7,45.3,37.9
2012-07-05,,0,59.2,41.7,46.9,38.5
2012-07-06,,0,60.5,44.6,50.5,38.3
2012-07-07,,0,60.5,45.5,50.4,40.8
2012-07-08,,0,60.8,43.2,48.6,40.3
2012-07-09,,0,60.8,44.4,52.0,40.3
2012-07-10,,0,60.8,44.4,51.6,35.2
2012-07-11,,0,60.8,43.5,45.0,42.1
2012-07-12,,0,63.1,44.4,46.8,41.4
2012-07-13,,0,64.1,48.7,53.1,44.6
2012-07-14,,0,64.7,45.0,47.7,42.6
2012-07-15,,0,65.0,45.5,48.9,42.4
2012-07-16,,0,65.3,47.8,54.7,41.9
2012-07-17,,0,65.3,50.4,61.3,35.4
2012-07-18,,0,65.3,51.8,63.1,37.2
2012-07-19,,0,65.3,54.9,64.4,39.4
2012-07-20,,0,65.3,53.2,59.7,48.0
2012-07-21,,0,65.3,48.0,49.5,46.6
2012-07-22,,0,65.3,48.4,51.6,45.1
2012-07-23,,0,65.6,46.0,48.4,44.1
2012-07-24,,0,66.0,48.9,55.6,44.4
2012-07-25,,0,66.0,54.0,64.2,42.1
2012-07-26,,0,66.0,51.8,63.3,37.0
2012-07-27,,0,66.0,55.2,67.8,42.3
2012-07-28,,0,66.0,50.0,58.8,42.3
2012-07-29,,0,66.0,47.8,50.5,46.4
2012-07-30,,0,66.0,46.8,49.8,44.4
2012-07-31,,0,67.0,48.7,53.8,44.1
2012-08-01,,0,67.0,48.0,49.3,46.2
2012-08-02,,0,68.0,48.7,55.6,43.5
2012-08-03,,0,68.4,49.5,56.5,42.8
2012-08-04,,0,68.4,45.7,47.3,43.9
2012-08-05,,0,68.7,47.5,53.1,43.2
2012-08-06,,0,68.7,48.7,55.2,44.1
2012-08-07,,0,68.7,47.7,54.9,38.5
2012-08-08,,0,68.7,51.1,61.2,38.8
2012-08-09,,0,68.7,51.1,59.4,40.3
2012-08-10,,0,68.7,49.6,52.5,46.0
2012-08-11,,0,68.7,51.8,62.4,41.4
2012-08-12,,0,68.7,52.0,61.3,37.8
2012-08-13,,0,68.7,53.4,62.8,45.5
2012-08-14,,0,68.7,50.5,56.8,46.8
2012-08-15,,0,68.7,50.2,55.0,46.6
2012-08-16,,0,68.9,47.5,50.5,44.8
2012-08-17,,0,68.9,49.3,56.8,38.1
2012-08-18,,0,69.2,45.9,50.7,37.0
2012-08-19,,0,69.4,48.6,52.0,45.0
2012-08-20,,0,70.2,47.7,52.7,42.6
2012-08-21,,0,71.2,50.4,59.4,42.4
2012-08-22,,0,71.2,48.4,60.6,35.4
2012-08-23,,0,71.2,49.6,54.1,46.0
2012-08-24,,0,71.2,47.8,54.5,37.0
2012-08-25,,0,71.2,50.2,61.2,38.1
2012-08-26,,0,71.8,46.8,51.8,37.0
2012-08-27,,0,71.8,53.4,58.5,48.6
2012-08-28,,0,71.8,53.2,58.5,48.0
2012-08-29,,0,71.8,50.4,61.5,34.5
2012-08-30,,0,71.8,47.8,51.6,45.3
2012-08-31,,0,72.1,46.6,48.7,44.8
2012-09-01,,0,72.2,44.6,49.1,33.1
2012-09-02,,0,73.3,45.1,50.0,34.0
2012-09-03,,0,73.3,46.9,50.4,42.3
2012-09-04,,0,74.0,44.2,50.4,37.0
2012-09-05,,0,75.9,45.7,49.3,39.0
2012-09-06,,0,76.4,43.9,50.4,36.1
2012-09-07,,0,76.4,41.5,46.6,37.6
2012-09-08,,0,76.4,41.9,47.8,36.9
2012-09-09,,0,76.4,46.6,52.3,42.3
2012-09-10,,0,76.4,45.0,55.4,34.3
2012-09-11,,0,76.4,42.4,45.0,40.8
2012-09-12,,0,76.5,43.2,46.2,41.2
2012-09-13,,0,76.7,44.6,53.4,35.1
2012-09-14,,0,76.7,42.8,46.0,36.5
2012-09-15,,0,76.9,46.0,47.8,43.5
2012-09-16,,0,79.7,45.7,49.8,41.7
2012-09-17,,0,82.3,42.6,46.8,38.8
2012-09-18,,0,82.8,45.3,48.4,40.6
2012-09-19,,0,85.4,48.9,50.4,46.8
2012-09-20,,0,92.2,48.0,50.7,45.9
2012-09-21,,0,93.4,48.6,54.1,43.9
2012-09-22,,0,96.0,49.5,53.6,46.8
2012-09-23,,0,99.9,44.4,47.7,40.6
2012-09-24,,0,101.9,41.0,45.5,35.4
2012-09-25,,0,102.0,41.5,46.9,39.7
2012-09-26,,0,104.4,41.7,45.0,38.8
2012-09-27,,0,106.3,41.5,45.0,37.9
2012-09-28,,0,106.5,34.7,41.2,29.8
2012-09-29,,0,107.4,29.7,36.3,20.8
2012-09-30,,0,107.4,31.5,41.2,22.3
2012-10-01,,0,0.0,37.2,44.2,28.9
2012-10-02,,0,0.2,39.0,40.6,37.4
2012-10-03,,0,1.1,43.0,46.2,38.8
2012-10-04,,0,1.2,46.2,49.3,43.0
2012-10-05,,0,2.8,43.5,45.7,41.5
2012-10-06,,0,3.9,43.9,50.2,40.8
2012-10-07,,0,4.0,44.4,46.9,41.5
2012-10-08,,0,4.0,43.9,46.8,40.5
2012-10-09,,0,4.0,42.4,50.2,36.0
2012-10-10,,0,4.0,39.6,48.6,32.5
2012-10-11,,0,4.0,36.3,45.9,28.0
2012-10-12,,0,4.0,36.0,45.9,25.3
2012-10-13,,0,4.0,36.9,41.9,30.0
2012-10-14,,0,4.2,39.4,43.5,32.7
2012-10-15,,0,4.9,32.7,35.1,30.6
2012-10-16,,0,5.0,27.7,32.2,25.0
2012-10-17,,0,5.3,26.1,30.2,23.2
2012-10-18,,0,5.3,28.6,31.3,26.8
2012-10-19,,0,5.3,29.1,32.0,25.5
2012-10-20,,0,5.3,31.6,35.1,28.9
2012-10-21,,0,5.3,25.5,34.2,14.2
2012-10-22,,0,5.3,23.7,31.5,12.7
2012-10-23,,0,5.3,22.8,29.8,15.3
2012-10-24,,0,5.3,25.5,37.0,14.7
2012-10-25,,0,5.3,26.8,39.9,17.1
2012-10-26,,0,5.3,24.4,36.1,15.8
2012-10-27,,0,5.3,24.6,36.3,16.0
2012-10-28,,0,5.3,31.1,42.1,16.5
2012-10-29,,0,5.3,31.6,36.9,27.1
2012-10-30,,0,5.3,24.4,30.4,21.4
2012-10-31,,0,5.3,20.7,22.3,18.9
2012-11-01,,0,5.3,25.3,33.3,18.3
2012-11-02,,1,5.4,28.9,36.1,22.5
2012-11-03,,3,5.7,32.7,38.8,27.7
2012-11-04,,3,5.7,27.7,34.0,17.8
2012-11-05,,3,5.7,20.7,24.3,18.5
2012-11-06,,5,6.1,20.8,28.2,18.0
2012-11-07,,4,6.2,22.8,30.0,7.9
2012-11-08,,3,6.2,31.5,33.6,28.0
2012-11-09,,5,6.3,34.7,36.3,32.9
2012-11-10,,3,6.7,34.3,37.0,31.8
2012-11-11,,2,6.8,30.7,38.7,25.0
2012-11-12,,2,7.0,34.2,36.7,29.5
2012-11-13,,2,7.0,33.3,36.0,25.7
2012-11-14,,4,7.2,32.4,35.1,29.5
2012-11-15,,4,7.2,28.9,30.6,25.9
2012-11-16,,4,7.2,26.1,30.9,19.4
2012-11-17,,4,7.2,12.7,19.4,9.1
2012-11-18,,4,7.2,19.0,25.0,12.2
2012-11-19,,4,7.3,16.9,21.6,13.5
2012-11-20,,5,7.3,18.9,22.8,13.5
2012-11-21,,5,7.3,20.1,30.0,10.2
2012-11-22,,5,7.3,22.3,30.2,18.0
2012-11-23,,5,7.3,23.0,28.0,17.2
2012-11-24,,4,7.3,25.2,31.3,11.5
2012-11-25,,5,7.3,18.9,31.6,9.7
2012-11-26,,4,7.3,18.3,31.3,8.4
2012-11-27,,5,7.5,26.2,32.4,17.2
2012-11-28,,5,7.5,19.6,26.2,10.6
2012-11-29,,5,7.6,20.5,30.0,9.1
2012-11-30,,4,7.6,18.7,29.8,8.1
2012-12-01,,4,7.6,25.3,29.7,18.1
2012-12-02,,4,7.6,20.8,25.2,13.8
2012-12-03,,3,7.6,9.3,13.8,7.0
2012-12-04,,3,7.6,2.7,8.2,0.1
2012-12-05,,3,7.6,5.7,10.8,-2.7
2012-12-06,,3,7.6,8.1,12.0,1.6
2012-12-07,,2,7.6,15.4,25.9,2.7
2012-12-08,,4,7.8,30.0,33.1,25.5
2012-12-09,,8,8.2,31.6,33.1,30.0
2012-12-10,,9,8.3,28.8,32.0,26.2
2012-12-11,,9,8.3,26.4,30.7,21.9
2012-12-12,,9,8.5,32.2,36.3,29.3
2012-12-13,,9,8.7,31.5,33.6,24.4
2012-12-14,,9,8.8,18.7,25.9,6.4
2012-12-15,,9,8.8,14.7,19.0,11.3
2012-12-16,,8,8.8,13.6,16.0,11.1
2012-12-17,,8,8.8,14.5,20.1,1.8
2012-12-18,,8,8.8,18.9,22.8,9.1
2012-12-19,,7,8.8,14.7,19.0,9.1
2012-12-20,,6,8.9,13.1,20.5,7.5
2012-12-21,,6,9.1,1.8,10.0,-9.8
2012-12-22,,5,9.1,4.6,23.7,-10.5
2012-12-23,,15,10.2,25.2,30.4,16.5
2012-12-24,,18,10.6,29.5,32.0,25.9
2012-12-25,,23,11.1,22.8,31.8,13.3
2012-12-26,,30,12.8,31.6,35.8,19.2
2012-12-27,,28,13.7,31.3,32.5,29.3
2012-12-28,,29,14.8,33.4,36.9,29.7
2012-12-29,,24,14.8,35.8,44.2,29.7
2012-12-30,,23,16.0,30.0,44.2,-0.4
2012-12-31,,24,18.5,24.6,34.5,5.7
2013-01-01,,27,19.0,31.3,36.9,9.0
2013-01-02,,27,19.6,31.6,32.5,30.6
2013-01-03,,40,20.2,31.5,32.0,30.0
2013-01-04,,45,21.6,29.8,31.3,26.6
2013-01-05,,42,21.7,32.4,34.7,30.6
2013-01-06,,44,22.1,30.6,33.1,28.4
2013-01-07,,54,22.7,29.5,31.3,24.1
2013-01-08,,57,23.9,25.9,29.7,20.1
2013-01-09,,54,23.9,20.7,28.9,7.0
2013-01-10,,53,23.9,28.9,32.4,22.8
2013-01-11,,54,24.0,32.0,34.2,25.7
2013-01-12,,58,24.0,34.0,36.7,32.5
2013-01-13,,54,24.4,34.9,36.1,33.3
2013-01-14,,52,25.2,33.4,37.2,27.1
2013-01-15,,49,26.1,24.4,28.9,20.8
2013-01-16,,49,26.1,26.1,30.0,21.6
2013-01-17,,49,26.1,16.9,21.7,12.9
2013-01-18,,49,26.1,19.0,28.8,10.9
2013-01-19,,49,26.4,30.7,34.0,27.9
2013-01-20,,53,26.7,32.5,34.9,28.6
2013-01-21,,53,26.7,36.0,38.8,33.3
2013-01-22,,52,26.7,34.3,36.0,32.7
2013-01-23,,51,27.0,34.9,40.1,32.5
2013-01-24,,51,27.2,30.0,33.3,20.7
2013-01-25,,52,27.4,21.4,35.2,10.0
2013-01-26,,50,27.4,7.3,12.4,2.3
2013-01-27,,50,27.4,0.9,5.5,-3.6
2013-01-28,,50,27.4,6.4,22.1,-5.8
2013-01-29,,50,27.4,25.9,29.8,21.2
2013-01-30,,54,27.8,32.5,36.1,28.9
2013-01-31,,57,28.0,31.6,35.1,26.8
2013-02-01,,56,28.1,34.7,38.7,32.2
2013-02-02,,56,28.7,34.3,36.0,32.2
2013-02-03,,55,28.9,32.2,33.6,30.4
2013-02-04,,61,29.4,31.5,32.5,29.8
2013-02-05,,68,30.8,28.0,32.7,19.2
2013-02-06,,66,30.8,22.8,30.0,13.5
2013-02-07,,66,30.8,28.0,31.5,21.4
2013-02-08,,69,31.1,28.4,32.7,19.9
2013-02-09,,68,31.1,33.1,35.4,30.9
2013-02-10,,66,31.3,29.5,32.7,23.2
2013-02-11,,67,32.0,19.9,25.5,14.7
2013-02-12,,71,32.0,28.2,31.1,24.1
2013-02-13,,72,32.2,29.5,32.0,24.1
2013-02-14,,71,32.7,29.7,32.4,24.4
2013-02-15,,75,33.2,20.8,28.6,15.3
2013-02-16,,76,33.2,18.3,28.9,7.0
2013-02-17,,75,33.2,25.2,29.5,19.2
2013-02-18,,77,33.5,16.2,23.4,4.8
2013-02-19,,75,33.5,23.2,30.7,6.4
2013-02-20,,75,33.6,27.9,33.4,23.7
2013-02-21,,79,34.0,23.2,26.1,18.0
2013-02-22,,80,34.0,19.9,22.1,17.4
2013-02-23,,80,34.0,25.0,28.6,18.5
2013-02-24,,79,34.5,29.1,31.1,26.8
2013-02-25,,86,35.5,30.9,34.0,28.6
2013-02-26,,76,35.8,33.3,36.7,30.0
2013-02-27,,90,36.0,30.0,31.8,27.0
2013-02-28,,103,37.1,28.8,31.3,26.6
2013-03-01,,98,37.4,27.7,33.8,25.9
2013-03-02,,95,37.5,28.2,31.6,20.1
2013-03-03,,95,37.5,32.2,33.4,30.7
2013-03-04,,100,38.0,33.1,34.5,31.6
2013-03-05,,96,38.0,30.9,32.5,29.3
2013-03-06,,95,38.0,31.6,34.7,29.7
2013-03-07,,95,38.0,31.8,35.1,30.2
2013-03-08,,107,38.5,31.5,32.5,30.2
2013-03-09,,105,39.3,28.8,32.2,17.2
2013-03-10,,109,39.7,26.1,34.5,20.8
2013-03-11,,108,39.7,27.9,31.3,23.7
2013-03-12,,106,39.7,20.1,26.2,13.8
2013-03-13,,105,39.7,12.0,29.5,-2.7
2013-03-14,,104,39.7,20.1,27.0,12.4
2013-03-15,,109,39.7,20.5,27.9,8.6
2013-03-16,,108,40.0,17.6,32.7,4.6
2013-03-17,,106,40.0,20.8,26.2,14.4
2013-03-18,,104,40.0,20.5,23.2,15.6
2013-03-19,,103,40.0,18.3,21.6,15.6
2013-03-20,,101,40.0,15.4,19.6,11.8
2013-03-21,,97,40.0,18.0,26.8,9.0
2013-03-22,,97,40.0,27.1,30.7,21.0
2013-03-23,,99,40.3,28.0,34.5,23.2
2013-03-24,,99,40.3,23.4,28.6,18.3
2013-03-25,,102,40.5,12.0,21.7,6.8
2013-03-26,,106,40.9,9.7,15.3,5.2
2013-03-27,,105,40.9,12.4,22.8,-6.3
2013-03-28,,105,40.9,27.7,30.9,22.6
2013-03-29,,104,40.9,31.5,33.3,29.7
2013-03-30,,109,40.9,30.9,34.3,28.2
2013-03-31,,111,41.4,31.3,41.4,22.8
2013-04-01,,109,41.4,30.6,35.2,23.4
2013-04-02,,108,41.4,26.8,34.9,16.9
2013-04-03,,108,41.4,27.9,32.9,20.1
2013-04-04,,107,41.4,26.8,34.5,17.1
2013-04-05,,107,41.4,25.2,32.9,17.1
2013-04-06,,106,41.4,25.5,34.0,12.0
2013-04-07,,106,41.4,11.1,21.7,-3.5
2013-04-08,,106,41.4,11.5,19.2,-3.3
2013-04-09,,106,41.4,12.2,17.2,7.5
2013-04-10,,106,41.4,9.9,12.9,7.0
2013-04-11,,106,41.4,13.6,25.3,2.5
2013-04-12,,106,41.4,16.3,21.6,11.1
2013-04-13,,104,41.4,21.0,25.5,15.6
2013-04-14,,104,41.4,27.9,32.5,21.4
2013-04-15,,103,41.4,25.2,45.3,9.9
2013-04-16,,103,41.4,20.8,29.3,4.8
2013-04-17,,103,41.4,24.1,28.8,18.1
2013-04-18,,103,41.4,25.9,38.5,11.7
2013-04-19,,102,41.4,25.3,43.2,10.6
2013-04-20,,102,41.4,28.4,35.4,17.4
2013-04-21,,102,41.4,30.2,35.4,22.6
2013-04-22,,105,41.4,31.3,37.4,16.2
2013-04-23,,102,41.4,34.3,37.6,33.1
2013-04-24,,101,41.4,35.1,37.6,32.4
2013-04-25,,99,41.4,32.2,35.4,26.6
2013-04-26,,98,41.4,28.8,34.5,21.7
2013-04-27,,98,41.4,30.9,34.7,28.0
2013-04-28,,98,41.4,30.9,35.1,27.3
2013-04-29,,97,41.4,31.8,43.2,24.3
2013-04-30,,97,41.4,30.7,33.3,25.0
2013-05-01,,97,41.4,35.4,45.0,30.4
2013-05-02,,96,41.4,33.1,34.9,31.3
2013-05-03,,96,41.7,34.3,39.2,29.7
2013-05-04,,94,41.8,31.3,34.7,28.8
2013-05-05,,93,42.3,33.4,42.4,27.7
2013-05-06,,92,42.3,34.0,51.6,24.3
2013-05-07,,91,42.3,33.3,35.2,30.6
2013-05-08,,90,42.3,35.2,50.5,28.9
2013-05-09,,90,42.3,36.7,43.7,30.7
2013-05-10,,88,42.3,37.8,53.1,28.9
2013-05-11,,87,42.3,38.3,46.0,35.1
2013-05-12,,85,42.3,37.9,47.5,34.7
2013-05-13,,83,42.3,37.9,45.1,33.6
2013-05-14,,81,42.3,35.1,39.9,29.5
2013-05-15,,80,42.3,31.6,36.7,24.3
2013-05-16,,80,42.3,33.3,36.3,31.8
2013-05-17,,81,42.3,33.3,37.0,29.8
2013-05-18,,81,42.8,29.5,32.2,27.3
2013-05-19,,80,43.4,33.3,39.0,23.7
2013-05-20,,80,43.5,35.1,51.6,21.0
2013-05-21,,79,43.5,37.2,45.0,33.1
2013-05-22,,78,43.5,36.3,38.5,33.8
2013-05-23,,75,43.5,39.9,49.3,33.3
2013-05-24,,73,43.5,42.4,50.2,37.0
2013-05-25,,71,43.5,38.8,42.4,34.7
2013-05-26,,68,43.5,38.1,48.9,34.5
2013-05-27,,66,43.5,39.7,45.0,35.2
2013-05-28,,62,43.5,47.7,63.3,32.0
2013-05-29,,61,43.5,46.9,53.2,39.0
2013-05-30,,58,43.5,43.9,48.2,39.2
2013-05-31,,54,43.5,41.2,45.1,37.0
2013-06-01,,50,43.5,39.2,46.6,36.0
2013-06-02,,48,43.7,38.3,41.5,36.0
2013-06-03,,45,43.7,38.3,41.0,36.3
2013-06-04,,42,43.7,38.8,42.3,36.0
2013-06-05,,40,43.7,39.7,43.3,35.1
2013-06-06,,36,43.7,42.3,49.3,36.1
2013-06-07,,32,43.7,46.8,53.4,39.6
2013-06-08,,28,43.7,51.6,65.1,38.3
2013-06-09,,24,43.7,53.8,65.1,39.6
2013-06-10,,22,43.7,51.6,62.4,38.3
2013-06-11,,18,43.7,53.1,66.4,36.9
2013-06-12,,14,43.7,52.3,63.3,37.9
2013-06-13,,10,43.7,45.7,53.2,35.8
2013-06-14,,5,43.7,50.2,66.9,35.8
2013-06-15,,1,43.7,55.0,70.2,36.0
2013-06-16,,0,43.7,57.6,73.2,39.9
2013-06-17,,0,43.7,62.1,79.5,41.2
2013-06-18,,0,43.7,58.6,66.7,46.4
2013-06-19,,0,43.7,46.2,50.7,42.4
2013-06-20,,0,43.9,45.5,51.4,42.3
2013-06-21,,0,43.9,42.6,44.8,40.8
2013-06-22,,0,43.9,45.0,49.8,39.6
2013-06-23,,0,43.9,45.9,49.6,42.8
2013-06-24,,0,43.9,54.0,65.1,45.3
2013-06-25,,0,43.9,55.6,68.4,41.2
2013-06-26,,0,43.9,57.4,73.8,41.7
2013-06-27,,0,43.9,55.2,64.8,48.9
2013-06-28,,0,43.9,50.2,55.0,47.3
2013-06-29,,0,43.9,55.8,64.8,49.6
2013-06-30,,0,43.9,48.7,51.6,45.0
2013-07-01,,0,44.1,45.5,47.8,43.0
2013-07-02,,0,46.5,45.1,48.4,41.2
2013-07-03,,0,46.5,45.0,47.7,43.3
2013-07-04,,0,47.3,45.7,48.2,43.5
2013-07-05,,0,47.5,46.0,48.7,43.5
2013-07-06,,0,47.7,47.1,51.6,44.6
2013-07-07,,0,48.3,45.7,48.4,41.9
2013-07-08,,0,48.9,46.6,57.4,33.3
2013-07-09,,0,48.9,51.3,60.4,39.2
2013-07-10,,0,48.9,56.5,67.8,42.4
2013-07-11,,0,48.9,57.4,71.2,41.0
2013-07-12,,0,48.9,57.2,69.3,40.8
2013-07-13,,0,48.9,53.8,61.3,47.1
2013-07-14,,0,48.9,53.2,59.5,48.6
2013-07-15,,0,48.9,54.3,64.4,40.3
2013-07-16,,0,48.9,57.7,63.9,50.4
2013-07-17,,0,48.9,61.5,70.3,56.7
2013-07-18,,0,48.9,63.7,70.5,56.8
2013-07-19,,0,48.9,56.7,61.0,52.2
2013-07-20,,0,48.9,55.9,66.2,49.8
2013-07-21,,0,48.9,60.3,67.8,50.9
2013-07-22,,0,48.9,62.1,73.2,45.7
2013-07-23,,0,48.9,59.0,73.9,43.0
2013-07-24,,0,48.9,60.1,74.5,43.9
2013-07-25,,0,48.9,55.9,66.9,49.8
2013-07-26,,0,48.9,55.4,61.2,51.3
2013-07-27,,0,48.9,57.0,67.6,43.9
2013-07-28,,0,48.9,59.2,71.6,48.0
2013-07-29,,0,48.9,58.6,73.8,44.8
2013-07-30,,0,48.9,57.9,72.9,43.7
2013-07-31,,0,48.9,54.3,61.3,49.3
2013-08-01,,0,48.9,53.1,58.3,50.2
2013-08-02,,0,48.9,52.0,55.6,48.6
2013-08-03,,0,49.7,51.1,53.2,49.6
2013-08-04,,0,51.4,50.4,52.9,48.0
2013-08-05,,0,51.8,50.2,51.4,48.0
2013-08-06,,0,52.3,52.5,54.5,50.4
2013-08-07,,0,54.7,51.6,52.9,49.8
2013-08-08,,0,56.1,48.0,51.3,46.0
2013-08-09,,0,57.0,50.7,53.1,47.7
2013-08-10,,0,58.0,50.7,58.5,45.1
2013-08-11,,0,58.3,49.3,52.0,45.7
2013-08-12,,0,59.1,52.7,55.8,49.8
2013-08-13,,0,59.6,51.1,54.9,46.8
2013-08-14,,0,59.6,52.2,59.5,45.7
2013-08-15,,0,59.6,52.2,63.9,40.3
2013-08-16,,0,59.6,49.6,52.5,47.1
2013-08-17,,0,59.8,51.8,55.9,44.8
2013-08-18,,0,60.0,50.0,57.0,40.8
2013-08-19,,0,60.0,49.5,53.4,47.1
2013-08-20,,0,60.5,50.0,55.2,46.9
2013-08-21,,0,60.6,48.4,50.5,46.2
2013-08-22,,0,60.9,48.9,51.4,46.6
2013-08-23,,0,60.9,51.4,59.2,45.9
2013-08-24,,0,60.9,56.7,61.2,48.0
2013-08-25,,0,60.9,54.1,64.8,41.7
2013-08-26,,0,60.9,50.5,64.9,36.3
2013-08-27,,0,60.9,52.2,64.0,46.0
2013-08-28,,0,60.9,48.7,52.2,44.8
2013-08-29,,0,61.8,50.4,52.2,47.1
